actor/loss,critic/loss,critic/q,test/action/max,test/action/mean,test/action/min,test/action/size,test/action/std,test/episode_length/max,test/episode_length/mean,test/episode_length/min,test/episode_length/size,test/episode_length/std,test/episode_score/max,test/episode_score/mean,test/episode_score/min,test/episode_score/size,test/episode_score/std,train/action/max,train/action/mean,train/action/min,train/action/size,train/action/std,train/episode_length/max,train/episode_length/mean,train/episode_length/min,train/episode_length/size,train/episode_length/std,train/episode_score/max,train/episode_score/mean,train/episode_score/min,train/episode_score/size,train/episode_score/std,train/episodes,train/epoch_seconds,train/epoch_steps,train/epochs,train/seconds,train/steps,train/steps_per_second,train/worker_steps
-16.716421,0.21660942,16.295073,1.0,-0.052746106,-1.0,5000,0.89788276,1000,1000.0,1000,5,0.0,296.0787207707763,264.6428212945772,244.43625039421022,5,18.371730230577427,0.9999760076154092,0.00044095474603299555,-0.9999933788910853,20000,0.5778860829801588,1000,764.36,20,25,371.9321314433589,535.910853177309,375.9908263233176,5.207353323698044,25,188.7054696905625,25.0,43.81382513046265,20000.0,1.0,43.81382513046265,20000.0,456.47692116465095,20000.0
-91.31312,4.0846357,89.90289,1.0,0.49496466,-1.0,5000,0.86545646,1000,1000.0,1000,5,0.0,270.0499786208384,222.60666431493593,141.80509010702372,5,49.749903287505,1.0,0.09905582213029156,-1.0,20000,0.9453735889047081,1000,574.5142857142857,20,35,466.19697685044014,487.7547322520986,126.71158905338255,-9.472275938256644,35,127.84100963702093,60.0,83.65115427970886,20000.0,2.0,127.50390720367432,40000.0,239.0881533221278,40000.0
-127.8632,6.575122,126.71933,1.0,0.14154668,-1.0,5000,0.96920127,1000,1000.0,1000,5,0.0,511.12847979273647,364.9586211051268,266.7896891210694,5,81.66520595876142,1.0,0.041598868,-1.0,20000,0.945546,1000,724.25,20,28,392.93562040837463,493.1088549415581,231.35283051701091,-6.1222729701548815,28,157.72032415343222,88.0,92.82443714141846,20000.0,3.0,220.39245295524597,60000.0,215.46050389220144,60000.0
-122.56034,4.915425,121.72991,1.0,0.102963984,-1.0,4395,0.94773,1000,879.0,395,5,242.0,408.2719513885677,283.5897861398116,38.073630096856505,5,128.62898452794994,1.0,0.08510406,-1.0,20000,0.93085927,1000,985.55,711,20,62.98608973416274,468.46613982506096,289.9708084256752,113.01230606250465,20,108.31633077402039,108.0,84.82017993927002,20000.0,4.0,305.2763569355011,80000.0,235.79294472517861,80000.0
-111.86938,5.2314205,111.05373,1.0,-0.02985226,-1.0,491,0.9789532,124,98.2,88,5,13.242356285797479,56.41565473750234,53.52011934034526,50.50391096621752,5,2.10084563716559,1.0,-0.044205774,-1.0,20000,0.90200067,1000,220.19565217391303,20,92,377.11177097404874,442.4987505134195,56.57741498854011,-8.262927735224366,92,110.41396382778441,200.0,83.88286900520325,20000.0,5.0,389.2179889678955,100000.0,238.42770564701837,100000.0
-106.52933,5.912773,105.70431,1.0,0.24852444,-1.0,5000,0.9096359,1000,1000.0,1000,5,0.0,498.5518768900074,356.551710205921,258.9314037030563,5,83.85657656404446,1.0,-0.030447947,-1.0,20000,0.9093003,1000,777.7692307692307,68,26,356.04389397638863,303.41802227310836,157.315728880596,-3.241496157133952,26,97.8871874198926,226.0,85.28073239326477,20000.0,6.0,474.55445623397827,120000.0,234.5195619072749,120000.0
-100.90177,4.8904624,100.15542,1.0,0.023572566,-1.0,5000,0.99043185,1000,1000.0,1000,5,0.0,293.4637618283741,223.36797671506648,147.28092690045014,5,48.657417546976816,1.0,0.0647192,-1.0,20000,0.92743397,1000,495.38461538461536,20,39,454.625549801751,514.6238454212435,159.88860402281958,-1.519647590816021,39,172.60545378651037,265.0,85.78318119049072,20000.0,7.0,560.3970241546631,140000.0,233.14593516400217,140000.0
-94.67767,4.0575466,94.02023,1.0,-0.11348749,-1.0,5000,0.9709664,1000,1000.0,1000,5,0.0,374.05131915723905,295.7088750083931,165.18114251922816,5,73.73198505971907,1.0,0.07228738,-1.0,20000,0.9366581,1000,924.6818181818181,155,22,238.22895525936164,411.9430009992793,250.5914379864923,-62.84066039323807,22,103.19546499798248,287.0,86.63338804244995,20000.0,8.0,647.0894200801849,160000.0,230.85787652908246,160000.0
-83.9501,2.8796768,83.43641,1.0,0.020830361,-1.0,5000,0.88454,1000,1000.0,1000,5,0.0,490.57293476560153,443.94480004116014,383.186342879897,5,38.727062298831555,1.0,0.039277792,-1.0,20000,0.9109216,1000,776.6923076923077,20,26,336.8025864635257,482.36623384803534,279.1670216897238,-1.2845271155238152,26,124.18996164946127,313.0,87.07860779762268,20000.0,9.0,734.2273659706116,180000.0,229.67753511265963,180000.0
-77.11995,2.5257058,76.66221,1.0,-0.04988923,-1.0,3040,0.8960025,1000,608.0,20,5,480.0999895855029,632.4539050385356,327.7585749753751,-1.1939887483604252,5,272.59127018268475,1.0,0.073515035,-1.0,20000,0.8535064,1000,912.4545454545455,21,22,239.4043227514201,628.8305187006481,361.6036451713206,1.4732055271742865,22,137.76951695433752,335.0,85.5304913520813,20000.0,10.0,819.8179762363434,200000.0,233.83473757529535,200000.0
