actor/loss,critic/loss,critic/q,test/action/max,test/action/mean,test/action/min,test/action/size,test/action/std,test/episode_length/max,test/episode_length/mean,test/episode_length/min,test/episode_length/size,test/episode_length/std,test/episode_score/max,test/episode_score/mean,test/episode_score/min,test/episode_score/size,test/episode_score/std,train/action/max,train/action/mean,train/action/min,train/action/size,train/action/std,train/episode_length/max,train/episode_length/mean,train/episode_length/min,train/episode_length/size,train/episode_length/std,train/episode_score/max,train/episode_score/mean,train/episode_score/min,train/episode_score/size,train/episode_score/std,train/episodes,train/epoch_seconds,train/epoch_steps,train/epochs,train/seconds,train/steps,train/steps_per_second,train/worker_steps
-94.483665,1.450732,94.44439,1.0,-0.14165527,-1.0,5000,0.9156585,1000,1000.0,1000,5,0.0,1045.2548925951123,827.4658038070891,670.534439701587,5,127.88381004290243,1.0,-0.087007746,-1.0,20000,0.9097032,1000,1000.0,1000,20,0.0,1125.2706809975207,922.331940711831,355.71856672293507,20,179.6083282603731,474.0,101.50850296020508,20000.0,20.0,1971.4556679725647,400000.0,197.02782936165167,400000.0
-97.07483,1.5513455,97.049286,1.0,-0.114983164,-1.0,5000,0.9563567,1000,1000.0,1000,5,0.0,1089.8834395557642,999.9278898449905,871.6306428536773,5,81.7894505620239,1.0,-0.12528498,-1.0,20000,0.9223646,1000,1000.0,1000,20,0.0,1213.4731125403196,1028.1180830759636,777.9134316986892,20,112.94828599481764,494.0,95.18982410430908,20000.0,21.0,2066.7619862556458,420000.0,210.10649182505037,420000.0
-100.73906,1.7078738,100.70356,1.0,-0.20041904,-1.0,5000,0.8958313,1000,1000.0,1000,5,0.0,965.4903176501393,838.9703204161954,745.6098540686071,5,74.71900124780375,1.0,-0.12511824,-1.0,20000,0.91407144,1000,1000.0,1000,20,0.0,1172.1598911741748,1053.4471866893932,750.4902508556843,20,98.13819617815378,514.0,97.50025510787964,20000.0,22.0,2164.3525850772858,440000.0,205.12766841349185,440000.0
-104.785194,1.7232215,104.754585,1.0,-0.17338091,-1.0,5000,0.9390309,1000,1000.0,1000,5,0.0,1090.026614238508,1038.1240300914505,965.451602339861,5,40.671814361261866,1.0,-0.12701362,-1.0,20000,0.9042298,1000,1000.0,1000,20,0.0,1200.5711653316393,947.5671266469566,668.7254379393999,20,164.45313950518582,534.0,98.9021680355072,20000.0,23.0,2263.3370060920715,460000.0,202.22003619596825,460000.0
-108.21811,1.7664508,108.22883,1.0,-0.16581139,-1.0,5000,0.9547685,1000,1000.0,1000,5,0.0,1161.2149832472205,1097.0342960326932,1072.524631191045,5,32.76427591568158,1.0,-0.15470195,-1.0,20000,0.91008055,1000,1000.0,1000,20,0.0,1211.3061380386353,1067.7286974482909,926.5951314230915,20,68.57054438626633,554.0,100.43832182884216,20000.0,24.0,2363.865212917328,480000.0,199.1271820937249,480000.0
-111.57924,1.8110862,111.59158,1.0,-0.071544215,-1.0,5000,0.9476918,1000,1000.0,1000,5,0.0,1090.5826738737524,893.8728003312833,766.2076980546117,5,130.9945936217047,1.0,-0.12016979,-1.0,20000,0.9157131,1000,1000.0,1000,20,0.0,1292.444041568786,1084.0590198786522,882.4825401017442,20,107.30715221514205,574.0,98.81196475028992,20000.0,25.0,2462.767091989517,500000.0,202.4046384518563,500000.0
-114.4512,1.9256815,114.49975,1.0,-0.20247073,-1.0,5000,0.9328732,1000,1000.0,1000,5,0.0,1148.146278679138,1103.4542645116337,1017.2084349580109,5,46.97472430762429,1.0,-0.1391616,-1.0,20000,0.9169592,1000,1000.0,1000,20,0.0,1299.23634474352,1197.901060090377,1092.4819644009694,20,57.53852249720402,594.0,96.84975910186768,20000.0,26.0,2559.7028980255127,520000.0,206.50541813907634,520000.0
-116.90784,1.8628455,116.943184,1.0,-0.14625221,-1.0,5000,0.9565292,1000,1000.0,1000,5,0.0,1418.016664288938,1339.6765843493863,1252.2265752451494,5,57.91529397896528,1.0,-0.12023107,-1.0,20000,0.92300314,1000,1000.0,1000,20,0.0,1389.4947525393218,1274.599414311489,1048.8124653445557,20,78.13641906867723,614.0,97.1356589794159,20000.0,27.0,2656.921823978424,540000.0,205.89760969489296,540000.0
-119.34245,1.9455658,119.380486,1.0,-0.14273317,-1.0,5000,0.94669914,1000,1000.0,1000,5,0.0,1296.2417828589678,1238.1215489109977,1199.5733772292733,5,36.131741179835785,1.0,-0.12757787,-1.0,20000,0.91658866,1000,1000.0,1000,20,0.0,1443.7479586564004,1311.055025175534,1155.1709345951676,20,83.21183386371158,634.0,100.45327425003052,20000.0,28.0,2757.465667247772,560000.0,199.09754210917544,560000.0
-121.45279,1.8645304,121.51945,1.0,-0.08892949,-1.0,5000,0.9545787,1000,1000.0,1000,5,0.0,1374.5624217167497,1266.8440051995217,1174.2664041519165,5,69.26349770504102,1.0,-0.14057024,-1.0,20000,0.9192411,1000,1000.0,1000,20,0.0,1525.0799357816577,1401.4893523271137,1237.2639958187938,20,70.17404087865116,654.0,94.6611180305481,20000.0,29.0,2852.212382078171,580000.0,211.2799892511918,580000.0
