actor/loss,critic/loss,critic/q,test/action/max,test/action/mean,test/action/min,test/action/size,test/action/std,test/episode_length/max,test/episode_length/mean,test/episode_length/min,test/episode_length/size,test/episode_length/std,test/episode_score/max,test/episode_score/mean,test/episode_score/min,test/episode_score/size,test/episode_score/std,train/action/max,train/action/mean,train/action/min,train/action/size,train/action/std,train/episode_length/max,train/episode_length/mean,train/episode_length/min,train/episode_length/size,train/episode_length/std,train/episode_score/max,train/episode_score/mean,train/episode_score/min,train/episode_score/size,train/episode_score/std,train/episodes,train/epoch_seconds,train/epoch_steps,train/epochs,train/seconds,train/steps,train/steps_per_second,train/worker_steps
-26.543018,0.36793447,25.375214,1.0,-0.00075,-1.0,5000,0.9999997,1000,1000.0,1000,5,0.0,81.37820475106128,79.11548984651454,76.42642385000363,5,1.8326467259057933,0.9999760076154092,0.00044095474603299555,-0.9999933788910853,20000,0.5778860829801588,1000,764.36,20,25,371.9321314433589,535.910853177309,375.9908263233176,5.207353323698044,25,188.7054696905625,25.0,22.081115007400513,20000.0,1.0,22.081115007400513,20000.0,905.7513623427519,20000.0
-151.5297,5.6411724,149.0683,1.0,0.24425888,-1.0,4422,0.9685195,1000,884.4,422,5,231.20000000000002,204.0399734415114,160.41208668909968,33.035870948806405,5,63.98824880091439,1.0,0.051268642331470334,-1.0,20000,0.9596904204090809,1000,949.8571428571429,196,21,176.69136010199787,510.54968372825533,91.48477580282876,-54.28677641044487,21,106.91361420438083,46.0,38.97714710235596,20000.0,2.0,61.09796905517578,40000.0,513.1211873326437,40000.0
-170.97937,3.5619206,169.64102,1.0,-0.32254222,-1.0,5000,0.88287044,1000,1000.0,1000,5,0.0,296.7135051211808,255.9834670923883,210.96487516444176,5,36.874856921111316,1.0,-0.09934898,-1.0,20000,0.9479031,1000,970.1904761904761,374,21,133.31224322998747,288.68107707053423,165.05741108346584,48.60110722621903,21,65.77974775656887,67.0,39.550352334976196,20000.0,3.0,100.7103762626648,60000.0,505.68449632528507,60000.0
-191.58385,5.6451983,189.61198,1.0,0.08279166,-1.0,2456,0.99496084,1000,491.2,30,5,421.91297680919934,165.5819820081815,77.34350293780444,-7.7379314834252,5,72.1949590315858,1.0,0.08182963,-1.0,20000,0.95230585,1000,423.3541666666667,29,48,425.96887061455425,340.8375835029292,90.39599458793259,-11.206173429265618,48,87.54876335716709,115.0,37.40090990066528,20000.0,4.0,138.17061400413513,80000.0,534.746348501116,80000.0
-188.75308,13.427154,186.92006,1.0,-0.53633136,-1.0,5000,0.81985915,1000,1000.0,1000,5,0.0,308.58466156572104,244.66903968295082,185.29403101466596,5,43.28854387733703,1.0,-0.115639016,-1.0,20000,0.94064677,1000,249.875,20,80,389.0944735857861,343.49908151384443,58.905864845523375,-43.97060330957174,80,107.96663664477,195.0,37.95220994949341,20000.0,5.0,176.1768581867218,100000.0,526.9785350211724,100000.0
-204.08255,13.020784,201.88472,1.0,-0.036999445,-1.0,5000,0.94390994,1000,1000.0,1000,5,0.0,379.6086982488632,321.76110223123106,247.85560852271738,5,47.632525754852615,1.0,-0.0045272843,-1.0,20000,0.90086114,1000,853.6521739130435,21,23,312.2215780493429,526.1992765394389,311.1957429911664,-2.366485144942999,23,144.9469155235804,218.0,37.93634295463562,20000.0,6.0,214.1699821949005,120000.0,527.1989454522818,120000.0
-219.7303,11.461897,217.47719,1.0,-0.0019102569,-1.0,5000,0.9886299,1000,1000.0,1000,5,0.0,200.9193067685701,145.67904150332325,92.40641935355961,5,42.216369915148846,1.0,0.051419158,-1.0,20000,0.9148172,1000,926.2272727272727,295,22,192.76361685616678,434.05499755963683,276.8512128988031,109.84570790827274,22,92.886336203675,240.0,45.967013120651245,20000.0,7.0,260.20109724998474,140000.0,435.0946176882386,140000.0
-223.70074,10.724897,221.63722,1.0,0.021094523,-1.0,3313,0.7944572,1000,662.6,122,5,325.2491967707223,437.7782595716417,252.53693005945533,24.120794456335716,5,137.74675758475746,1.0,-0.0840745,-1.0,20000,0.90342927,1000,828.7916666666666,77,24,312.8496682602613,543.7617328837514,296.5648910445404,-49.1733204331249,24,155.24562956046077,264.0,39.425272941589355,20000.0,8.0,299.69159507751465,160000.0,507.2888152133041,160000.0
-208.83943,10.190373,206.99828,1.0,0.02715306,-1.0,3895,0.9048496,1000,779.0,269,5,293.2684776787304,380.8283903505653,252.88415664969943,79.42950512841344,5,101.7364131032098,1.0,0.007558954,-1.0,20000,0.8910537,1000,736.8518518518518,47,27,351.440917926281,514.8051749751903,255.85771661042236,5.779479897581041,27,152.30497467295214,291.0,40.60801720619202,20000.0,9.0,340.3551242351532,180000.0,492.51358170106244,180000.0
-207.6726,10.952788,205.75098,1.0,-0.18813564,-1.0,4287,0.9324744,1000,857.4,287,5,285.2,344.7488860152662,233.48789401762187,49.969800495542586,5,113.99288147840531,1.0,-0.09741443,-1.0,20000,0.9157538,1000,958.9047619047619,266,21,157.3488404671985,484.8740940152202,265.75443359176626,58.15609555132687,21,102.44703286386472,312.0,44.50899314880371,20000.0,10.0,384.92645502090454,200000.0,449.34739218061935,200000.0
