actor/loss,critic/loss,critic/q,test/action/max,test/action/mean,test/action/min,test/action/size,test/action/std,test/episode_length/max,test/episode_length/mean,test/episode_length/min,test/episode_length/size,test/episode_length/std,test/episode_score/max,test/episode_score/mean,test/episode_score/min,test/episode_score/size,test/episode_score/std,train/action/max,train/action/mean,train/action/min,train/action/size,train/action/std,train/episode_length/max,train/episode_length/mean,train/episode_length/min,train/episode_length/size,train/episode_length/std,train/episode_score/max,train/episode_score/mean,train/episode_score/min,train/episode_score/size,train/episode_score/std,train/episodes,train/epoch_seconds,train/epoch_steps,train/epochs,train/seconds,train/steps,train/steps_per_second,train/worker_steps
-26.543018,0.36793447,25.375214,1.0,-0.00075,-1.0,5000,0.9999997,1000,1000.0,1000,5,0.0,81.37820475106128,79.11548984651454,76.42642385000363,5,1.8326467259057933,0.9999760076154092,0.00044095474603299555,-0.9999933788910853,20000,0.5778860829801588,1000,764.36,20,25,371.9321314433589,535.910853177309,375.9908263233176,5.207353323698044,25,188.7054696905625,25.0,21.977536916732788,20000.0,1.0,21.977536916732788,20000.0,910.0200844059475,20000.0
-151.5297,5.6411724,149.0683,1.0,0.24425888,-1.0,4422,0.9685195,1000,884.4,422,5,231.20000000000002,204.0399734415114,160.41208668909968,33.035870948806405,5,63.98824880091439,1.0,0.051268642331470334,-1.0,20000,0.9596904204090809,1000,949.8571428571429,196,21,176.69136010199787,510.54968372825533,91.48477580282876,-54.28677641044487,21,106.91361420438083,46.0,37.28646898269653,20000.0,2.0,59.30279207229614,40000.0,536.3876104567951,40000.0
-170.97937,3.5619206,169.64102,1.0,-0.32254222,-1.0,5000,0.88287044,1000,1000.0,1000,5,0.0,296.7135051211808,255.9834670923883,210.96487516444176,5,36.874856921111316,1.0,-0.09934898,-1.0,20000,0.9479031,1000,970.1904761904761,374,21,133.31224322998747,288.68107707053423,165.05741108346584,48.60110722621903,21,65.77974775656887,67.0,37.62497401237488,20000.0,3.0,96.98641395568848,60000.0,531.5618289443067,60000.0
-191.58385,5.6451983,189.61198,1.0,0.08279166,-1.0,2456,0.99496084,1000,491.2,30,5,421.91297680919934,165.5819820081815,77.34350293780444,-7.7379314834252,5,72.1949590315858,1.0,0.08182963,-1.0,20000,0.95230585,1000,423.3541666666667,29,48,425.96887061455425,340.8375835029292,90.39599458793259,-11.206173429265618,48,87.54876335716709,115.0,39.44484615325928,20000.0,4.0,136.48877716064453,80000.0,507.0370897706601,80000.0
-188.75308,13.427154,186.92006,1.0,-0.53633136,-1.0,5000,0.81985915,1000,1000.0,1000,5,0.0,308.58466156572104,244.66903968295082,185.29403101466596,5,43.28854387733703,1.0,-0.115639016,-1.0,20000,0.94064677,1000,249.875,20,80,389.0944735857861,343.49908151384443,58.905864845523375,-43.97060330957174,80,107.96663664477,195.0,46.13033986091614,20000.0,5.0,182.67517805099487,100000.0,433.5541437652613,100000.0
-204.08255,13.020784,201.88472,1.0,-0.036999445,-1.0,5000,0.94390994,1000,1000.0,1000,5,0.0,379.6086982488632,321.76110223123106,247.85560852271738,5,47.632525754852615,1.0,-0.0045272843,-1.0,20000,0.90086114,1000,853.6521739130435,21,23,312.2215780493429,526.1992765394389,311.1957429911664,-2.366485144942999,23,144.9469155235804,218.0,47.575019121170044,20000.0,6.0,230.32075214385986,120000.0,420.38869073413264,120000.0
-219.7303,11.461897,217.47719,1.0,-0.0019102569,-1.0,5000,0.9886299,1000,1000.0,1000,5,0.0,200.9193067685701,145.67904150332325,92.40641935355961,5,42.216369915148846,1.0,0.051419158,-1.0,20000,0.9148172,1000,926.2272727272727,295,22,192.76361685616678,434.05499755963683,276.8512128988031,109.84570790827274,22,92.886336203675,240.0,42.79963779449463,20000.0,7.0,273.17839193344116,140000.0,467.2936742135847,140000.0
-223.70074,10.724897,221.63722,1.0,0.021094523,-1.0,3313,0.7944572,1000,662.6,122,5,325.2491967707223,437.7782595716417,252.53693005945533,24.120794456335716,5,137.74675758475746,1.0,-0.0840745,-1.0,20000,0.90342927,1000,828.7916666666666,77,24,312.8496682602613,543.7617328837514,296.5648910445404,-49.1733204331249,24,155.24562956046077,264.0,42.86939287185669,20000.0,8.0,316.10585498809814,160000.0,466.53331573374794,160000.0
-208.83943,10.190373,206.99828,1.0,0.02715306,-1.0,3895,0.9048496,1000,779.0,269,5,293.2684776787304,380.8283903505653,252.88415664969943,79.42950512841344,5,101.7364131032098,1.0,0.007558954,-1.0,20000,0.8910537,1000,736.8518518518518,47,27,351.440917926281,514.8051749751903,255.85771661042236,5.779479897581041,27,152.30497467295214,291.0,43.393883228302,20000.0,9.0,359.5558702945709,180000.0,460.89445129344324,180000.0
-207.6726,10.952788,205.75098,1.0,-0.18813564,-1.0,4287,0.9324744,1000,857.4,287,5,285.2,344.7488860152662,233.48789401762187,49.969800495542586,5,113.99288147840531,1.0,-0.09741443,-1.0,20000,0.9157538,1000,958.9047619047619,266,21,157.3488404671985,484.8740940152202,265.75443359176626,58.15609555132687,21,102.44703286386472,312.0,40.896440267562866,20000.0,10.0,400.5092611312866,200000.0,489.0401186301552,200000.0
-212.43112,11.668904,210.357,1.0,0.12588286,-1.0,5000,0.89380544,1000,1000.0,1000,5,0.0,630.0615861708866,395.633058658526,298.4421032946557,5,120.31005258058394,1.0,0.08787389,-1.0,20000,0.90458196,1000,724.9629629629629,30,27,414.1414574470975,520.5704837054946,233.30734998853478,4.409927626140416,27,153.43207435613164,339.0,41.30435609817505,20000.0,11.0,441.87830805778503,220000.0,484.21042934218895,220000.0
-212.74913,11.260243,210.82533,1.0,0.11917146,-1.0,5000,0.8572011,1000,1000.0,1000,5,0.0,387.8415705827065,250.99975488192868,107.69683370552957,5,114.77667517221525,1.0,-0.03833098,-1.0,20000,0.9074537,1000,791.4230769230769,53,26,381.02495103813015,488.09720010729507,235.0874827738024,-0.7801778167486191,26,149.22817820103717,365.0,41.40895366668701,20000.0,12.0,483.34493684768677,240000.0,482.9873307349408,240000.0
-206.83076,10.090327,205.064,1.0,0.18098417,-1.0,3296,0.76832074,1000,659.2,24,5,373.46935617263165,368.52309980010614,227.40187414595857,7.096225997433066,5,128.11482264563705,1.0,0.17755048,-1.0,20000,0.829524,1000,710.4642857142857,28,28,378.0050530787403,481.80467976629734,248.12823861755507,-0.8235149839892983,28,150.9346324669687,393.0,39.73906207084656,20000.0,13.0,523.1409151554108,260000.0,503.28314151813953,260000.0
-190.42966,8.494403,188.85703,1.0,-0.06688319,-1.0,5000,0.96350634,1000,1000.0,1000,5,0.0,222.16489955224097,158.23418444041164,96.46319084428251,5,46.286006079307384,1.0,0.1532342,-1.0,20000,0.87474996,1000,864.7826086956521,47,23,281.32743672465415,545.7950716242194,334.5589143386941,5.635575484484434,23,144.78388396985315,416.0,40.155876874923706,20000.0,14.0,563.3525569438934,280000.0,498.05910258902793,280000.0
-187.98813,8.854339,186.30371,1.0,0.21448661,-1.0,4035,0.910839,1000,807.0,334,5,263.32945144818115,413.41075198026374,264.5648757375311,117.1632760791108,5,122.57573201434397,1.0,0.095129445,-1.0,20000,0.9066028,1000,955.7142857142857,339,21,149.29936141768286,524.7975754337385,296.7486281849061,135.01800637785345,21,104.1322000397673,437.0,40.34291386604309,20000.0,15.0,603.7523119449615,300000.0,495.7500111769105,300000.0
-179.76927,8.339375,178.30301,1.0,-0.18628979,-1.0,4550,0.9189607,1000,910.0,550,5,180.0,437.3623151073116,304.7702665416873,179.12398954015225,5,110.60080070816127,1.0,-0.060362775,-1.0,20000,0.9047832,1000,304.796875,20,64,415.83031318704315,510.82314676232636,106.2803595625877,-7.3509144727140665,64,166.56437755668247,501.0,39.87838912010193,20000.0,16.0,643.6870331764221,320000.0,501.52477171948715,320000.0
-164.20485,7.095633,162.97095,1.0,-0.1370358,-1.0,4311,0.9560575,1000,862.2,311,5,275.6,492.8990100985393,353.0653592606424,102.3742519998923,5,134.20213912219955,1.0,0.066960715,-1.0,20000,0.9342626,1000,914.3181818181819,51,22,270.95678728998905,447.0219835443422,281.4423867641255,25.4392250739038,22,107.23484713314369,523.0,42.5822639465332,20000.0,17.0,686.3263120651245,340000.0,469.6791139407768,340000.0
-146.78409,6.495434,145.64082,1.0,-0.15190639,-1.0,5000,0.8977387,1000,1000.0,1000,5,0.0,271.0992041222635,227.45142383034107,194.93953385506757,5,27.35593411942555,1.0,-0.03600788,-1.0,20000,0.9289771,1000,347.22033898305085,20,59,446.7496196273402,546.2779917060398,108.43235507360811,-2.011995814740658,59,157.7559425792267,582.0,42.88622426986694,20000.0,18.0,729.2702813148499,360000.0,466.3502171267746,360000.0
-134.61043,5.355776,133.63768,1.0,-0.10276873,-1.0,5000,0.8367843,1000,1000.0,1000,5,0.0,630.565416129306,538.5936730715446,491.9085591635667,5,47.87200140992285,1.0,0.0064187525,-1.0,20000,0.8973193,1000,734.925925925926,22,27,391.51925603521073,591.3440056114341,314.5602452837392,-2.1185258218320087,27,205.7900392281315,609.0,43.18222904205322,20000.0,19.0,772.51083111763,380000.0,463.1534879897678,380000.0
-121.41931,3.932337,120.51475,1.0,0.048894446,-1.0,5000,0.89844704,1000,1000.0,1000,5,0.0,433.1413976158947,397.5877851082943,330.8810911634937,5,36.47366228691893,1.0,-0.025605036,-1.0,20000,0.84562415,1000,931.7619047619048,223,21,211.15101902303743,637.3932517250068,419.75413155428225,46.15042068623006,21,138.7787058982895,630.0,41.779417991638184,20000.0,20.0,814.3487770557404,400000.0,478.70461010258305,400000.0
-118.1096,3.7023425,117.21168,1.0,-0.5054543,-1.0,5000,0.8292893,1000,1000.0,1000,5,0.0,386.7072233702056,299.9016410400509,247.27192589535844,5,46.460778671521645,1.0,-0.030637475,-1.0,20000,0.8679689,1000,1000.0,1000,20,0.0,563.7639709729701,440.77990208061675,200.34704195475206,20,107.65278514717654,650.0,41.151833057403564,20000.0,21.0,855.5575001239777,420000.0,486.00508201181646,420000.0
-113.541016,3.4275613,112.70548,1.0,0.36258632,-1.0,1021,0.8614826,332,204.2,38,5,123.36677024223337,137.74646088574082,82.43219662329648,6.622534870170057,5,54.15902170259529,1.0,0.0022966287,-1.0,20000,0.914,1000,900.7391304347826,130,23,259.3959902796435,576.7336646234617,368.8071623674566,61.13371497951448,23,125.40344162411887,673.0,40.87449073791504,20000.0,22.0,896.489825963974,440000.0,489.30273231387486,440000.0
-116.95733,3.8704138,115.969185,1.0,0.2318578,-1.0,763,0.83648914,377,152.6,34,5,121.17194394743363,164.5088180117309,61.06626868885942,7.144118774682283,5,57.314515897177934,1.0,0.17490652,-1.0,20000,0.8504452,1000,742.6296296296297,29,27,381.19657106111504,548.9652444403619,306.6598851937117,2.448496848344803,27,179.2235524168692,700.0,40.99976396560669,20000.0,23.0,937.5495049953461,460000.0,487.80768632661693,460000.0
-116.60695,3.6505969,115.80827,1.0,0.08073698,-1.0,5000,0.94988734,1000,1000.0,1000,5,0.0,457.5582496440038,356.81534332567827,228.38824659585953,5,87.36820027005786,1.0,0.13053384,-1.0,20000,0.86636525,1000,749.3846153846154,86,26,351.7218171885141,602.9021604694426,332.6080579288458,25.268741734325886,26,192.70144291972457,726.0,41.912729024887085,20000.0,24.0,979.5177700519562,480000.0,477.18200330320485,480000.0
-106.76655,2.9445715,106.04876,1.0,-0.14137378,-1.0,5000,0.9652082,1000,1000.0,1000,5,0.0,589.1908773469258,282.0493301330178,105.90488156024367,5,164.64757484381272,1.0,0.13776578,-1.0,20000,0.90775496,1000,953.8571428571429,31,21,206.3571304949806,622.7071885177866,381.35429748993676,3.759401587769389,21,141.191031344238,747.0,41.30477595329285,20000.0,25.0,1020.8820679187775,500000.0,484.20550743613427,500000.0
-100.291626,2.5511055,99.63975,1.0,0.16267957,-1.0,5000,0.87753797,1000,1000.0,1000,5,0.0,680.8263469394296,506.27455209235194,319.0569094847888,5,125.73865103175694,1.0,-0.040162887,-1.0,20000,0.89574015,1000,1000.0,1000,20,0.0,618.8472935352474,475.7550851550186,155.62236855039373,20,129.03562676327584,767.0,41.69066286087036,20000.0,26.0,1062.6290760040283,520000.0,479.72372295311754,520000.0
-95.646324,2.4621768,95.02527,1.0,0.22119848,-1.0,5000,0.8587252,1000,1000.0,1000,5,0.0,517.632006444037,420.5887887951918,325.12332966923714,5,77.11867299557771,1.0,0.021754315,-1.0,20000,0.8442966,1000,946.7619047619048,371,21,165.50669811273923,674.859084259253,516.5719030935517,116.41914616338909,21,144.13406194942021,788.0,41.887303829193115,20000.0,27.0,1104.5730800628662,540000.0,477.4716482482483,540000.0
-95.2287,2.4589152,94.57294,1.0,0.26037604,-1.0,5000,0.8595698,1000,1000.0,1000,5,0.0,560.240651470609,463.12676242571325,384.4525463152677,5,60.088029493849284,1.0,-0.08497993,-1.0,20000,0.9173885,1000,970.3333333333334,377,21,132.67336666498753,584.9744510594755,410.37529138077906,120.15905980218668,21,115.58031951404354,809.0,40.983736991882324,20000.0,28.0,1145.6156520843506,560000.0,487.9984468952017,560000.0
-97.43644,2.614967,96.763275,1.0,0.11755082,-1.0,5000,0.87624556,1000,1000.0,1000,5,0.0,519.9606231451035,388.74621852315033,315.45329139754176,5,77.26043214968352,1.0,0.013983493,-1.0,20000,0.9057565,1000,940.5238095238095,262,21,186.63425374566648,573.2312683798373,419.35097021930517,109.87053859420121,21,105.9190492866763,830.0,41.54947876930237,20000.0,29.0,1187.222601890564,580000.0,481.35381218732454,580000.0
-96.275444,2.6059375,95.650856,1.0,-0.1934596,-1.0,5000,0.9333601,1000,1000.0,1000,5,0.0,618.8032060916303,364.6956349949818,235.66397473507095,5,131.76756799870518,1.0,0.05526678,-1.0,20000,0.92786753,1000,912.5909090909091,206,22,190.13408165887688,583.18457960675,364.3739329183749,119.03128076216672,22,106.18579575872214,852.0,41.11924409866333,20000.0,30.0,1228.4048402309418,600000.0,486.39026417925186,600000.0
-101.253815,3.3318825,100.46603,1.0,-0.18037395,-1.0,5000,0.9296953,1000,1000.0,1000,5,0.0,598.2138441735879,469.72947380021213,411.4736307496205,5,67.88129645805913,1.0,-0.12310066,-1.0,20000,0.9093395,1000,960.0952380952381,162,21,178.45952048998322,534.7060275115073,341.31072564651066,34.498310212395154,21,130.45177118418135,873.0,41.82223200798035,20000.0,31.0,1270.2847480773926,620000.0,478.2145533548683,620000.0
-106.89,3.4352238,106.13669,1.0,0.21413444,-1.0,101,0.9720488,21,20.2,20,5,0.39999999999999997,-0.6704450808465481,-0.9861952230334282,-1.722457692027092,5,0.3875595194180034,1.0,-0.017330823,-1.0,20000,0.900707,1000,297.8970588235294,20,68,432.9464421334992,568.8396806021628,129.21385398786836,-1.6056810356676579,68,206.49937302575125,941.0,40.8501980304718,20000.0,32.0,1311.1959221363068,640000.0,489.5937098048141,640000.0
